20150210,118.35,119.41,119.74,119.35,119.14,121.16
20150211,119.41,119.74,119.35,119.14,121.16,123.71
20150212,119.74,119.35,119.14,121.16,123.71,126.53
20150213,119.35,119.14,121.16,123.71,126.53,126.47
20150217,119.14,121.16,123.71,126.53,126.47,127.90
20150218,121.16,123.71,126.53,126.47,127.90,128.12
20150219,123.71,126.53,126.47,127.90,128.12,128.68
20150220,126.53,126.47,127.90,128.12,128.68,128.78
20150223,126.47,127.90,128.12,128.68,128.78,131.33
20150224,127.90,128.12,128.68,128.78,131.33,132.38
20150225,128.12,128.68,128.78,131.33,132.38,129.88
20150226,128.68,128.78,131.33,132.38,129.88,128.74
20150227,128.78,131.33,132.38,129.88,128.74,129.41
20150302,131.33,132.38,129.88,128.74,129.41,129.29
20150303,132.38,129.88,128.74,129.41,129.29,128.81
20150304,129.88,128.74,129.41,129.29,128.81,128.94
20150305,128.74,129.41,129.29,128.81,128.94,127.25
20150306,129.41,129.29,128.81,128.94,127.25,127.81
20150309,129.29,128.81,128.94,127.25,127.81,127.31
20150310,128.81,128.94,127.25,127.81,127.31,125.51
20150311,128.94,127.25,127.81,127.31,125.51,123.44
20150312,127.25,127.81,127.31,125.51,123.44,123.27
20150313,127.81,127.31,125.51,123.44,123.27,123.99
20150316,127.31,125.51,123.44,123.27,123.99,123.91
20150317,125.51,123.44,123.27,123.99,123.91,126.48
20150318,123.44,123.27,123.99,123.91,126.48,127.77
20150319,123.27,123.99,123.91,126.48,127.77,128.32
20150320,123.99,123.91,126.48,127.77,128.32,126.78
20150323,123.91,126.48,127.77,128.32,126.78,127.19
20150324,126.48,127.77,128.32,126.78,127.19,127.30
20150325,127.77,128.32,126.78,127.19,127.30,125.10
20150326,128.32,126.78,127.19,127.30,125.10,123.74
20150327,126.78,127.19,127.30,125.10,123.74,123.81
20150330,127.19,127.30,125.10,123.74,123.81,125.20
20150331,127.30,125.10,123.74,123.81,125.20,125.42
20150401,125.10,123.74,123.81,125.20,125.42,124.11
20150402,123.74,123.81,125.20,125.42,124.11,124.88
20150406,123.81,125.20,125.42,124.11,124.88,125.92
20150407,125.20,125.42,124.11,124.88,125.92,127.05
20150408,125.42,124.11,124.88,125.92,127.05,125.69
20150409,124.11,124.88,125.92,127.05,125.69,125.62
20150410,124.88,125.92,127.05,125.69,125.62,126.23
20150413,125.92,127.05,125.69,125.62,126.23,127.59
20150414,127.05,125.69,125.62,126.23,127.59,126.60
20150415,125.69,125.62,126.23,127.59,126.60,126.57
20150416,125.62,126.23,127.59,126.60,126.57,126.60
20150417,126.23,127.59,126.60,126.57,126.60,125.30
20150420,127.59,126.60,126.57,126.60,125.30,126.65
20150421,126.60,126.57,126.60,125.30,126.65,127.44
20150422,126.57,126.60,125.30,126.65,127.44,127.59
20150423,126.60,125.30,126.65,127.44,127.59,129.28
20150424,125.30,126.65,127.44,127.59,129.28,129.93
20150427,126.65,127.44,127.59,129.28,129.93,132.14
20150428,127.44,127.59,129.28,129.93,132.14,132.06
20150429,127.59,129.28,129.93,132.14,132.06,129.94
20150430,129.28,129.93,132.14,132.06,129.94,126.23
20150501,129.93,132.14,132.06,129.94,126.23,127.72
20150504,132.14,132.06,129.94,126.23,127.72,129.41
20150505,132.06,129.94,126.23,127.72,129.41,127.11
20150506,129.94,126.23,127.72,129.41,127.11,125.06
20150507,126.23,127.72,129.41,127.11,125.06,125.05
20150508,127.72,129.41,127.11,125.06,125.05,126.87
20150511,129.41,127.11,125.06,125.05,126.87,126.59
20150512,127.11,125.06,125.05,126.87,126.59,125.85
20150513,125.06,125.05,126.87,126.59,125.85,126.53
20150514,125.05,126.87,126.59,125.85,126.53,128.06
20150515,126.87,126.59,125.85,126.53,128.06,128.85
20150518,126.59,125.85,126.53,128.06,128.85,129.54
20150519,125.85,126.53,128.06,128.85,129.54,130.26
20150520,126.53,128.06,128.85,129.54,130.26,130.16
20150521,128.06,128.85,129.54,130.26,130.16,130.73
20150522,128.85,129.54,130.26,130.16,130.73,132.19
20150526,129.54,130.26,130.16,130.73,132.19,131.01
20150527,130.26,130.16,130.73,132.19,131.01,131.16
20150528,130.16,130.73,132.19,131.01,131.16,131.52
20150529,130.73,132.19,131.01,131.16,131.52,130.68
20150601,132.19,131.01,131.16,131.52,130.68,130.72
20150602,131.01,131.16,131.52,130.68,130.72,129.99
20150603,131.16,131.52,130.68,130.72,129.99,130.42
20150604,131.52,130.68,130.72,129.99,130.42,129.75
20150605,130.68,130.72,129.99,130.42,129.75,129.03
20150608,130.72,129.99,130.42,129.75,129.03,128.02
20150609,129.99,130.42,129.75,129.03,128.02,126.85
20150610,130.42,129.75,129.03,128.02,126.85,128.59
20150611,129.75,129.03,128.02,126.85,128.59,129.33
20150612,129.03,128.02,126.85,128.59,129.33,127.72
20150615,128.02,126.85,128.59,129.33,127.72,126.47
20150616,126.85,128.59,129.33,127.72,126.47,127.11
20150617,128.59,129.33,127.72,126.47,127.11,127.31
20150618,129.33,127.72,126.47,127.11,127.31,127.77
20150619,127.72,126.47,127.11,127.31,127.77,127.11
20150622,126.47,127.11,127.31,127.77,127.11,127.57
20150623,127.11,127.31,127.77,127.11,127.57,127.24
20150624,127.31,127.77,127.11,127.57,127.24,128.46
20150625,127.77,127.11,127.57,127.24,128.46,128.35
20150626,127.11,127.57,127.24,128.46,128.35,127.25
20150629,127.57,127.24,128.46,128.35,127.25,125.47
20150630,127.24,128.46,128.35,127.25,125.47,125.49
20150701,128.46,128.35,127.25,125.47,125.49,126.47
20150702,128.35,127.25,125.47,125.49,126.47,126.23
20150706,127.25,125.47,125.49,126.47,126.23,125.54
20150707,125.47,125.49,126.47,126.23,125.54,124.96
20150708,125.49,126.47,126.23,125.54,124.96,123.59
20150709,126.47,126.23,125.54,124.96,123.59,121.64
20150710,126.23,125.54,124.96,123.59,121.64,122.53
20150713,125.54,124.96,123.59,121.64,122.53,125.04
20150714,124.96,123.59,121.64,122.53,125.04,125.71
20150715,123.59,121.64,122.53,125.04,125.71,126.37
20150716,121.64,122.53,125.04,125.71,126.37,127.96
20150717,122.53,125.04,125.71,126.37,127.96,128.97
20150720,125.04,125.71,126.37,127.96,128.97,131.83
20150721,125.71,126.37,127.96,128.97,131.83,131.62
20150722,126.37,127.96,128.97,131.83,131.62,123.75
20150723,127.96,128.97,131.83,131.62,123.75,126.08
20150724,128.97,131.83,131.62,123.75,126.08,124.82
20150727,131.83,131.62,123.75,126.08,124.82,122.87
20150728,131.62,123.75,126.08,124.82,122.87,123.23
20150729,123.75,126.08,124.82,122.87,123.23,122.88
20150730,126.08,124.82,122.87,123.23,122.88,122.14
20150731,124.82,122.87,123.23,122.88,122.14,121.78
20150803,122.87,123.23,122.88,122.14,121.78,120.04
20150804,123.23,122.88,122.14,121.78,120.04,115.47
20150805,122.88,122.14,121.78,120.04,115.47,114.77
20150806,122.14,121.78,120.04,115.47,114.77,115.31
20150807,121.78,120.04,115.47,114.77,115.31,115.38
20150810,120.04,115.47,114.77,115.31,115.38,118.26
20150811,115.47,114.77,115.31,115.38,118.26,115.75
20150812,114.77,115.31,115.38,118.26,115.75,112.53
20150813,115.31,115.38,118.26,115.75,112.53,115.47
20150814,115.38,118.26,115.75,112.53,115.47,115.16
20150817,118.26,115.75,112.53,115.47,115.16,116.58
20150818,115.75,112.53,115.47,115.16,116.58,116.72
20150819,112.53,115.47,115.16,116.58,116.72,115.60
20150820,115.47,115.16,116.58,116.72,115.60,112.99
20150821,115.16,116.58,116.72,115.60,112.99,108.77
20150824,116.58,116.72,115.60,112.99,108.77,100.40
20150825,116.72,115.60,112.99,108.77,100.40,107.31
20150826,115.60,112.99,108.77,100.40,107.31,107.47
20150827,112.99,108.77,100.40,107.31,107.47,111.63
20150828,108.77,100.40,107.31,107.47,111.63,112.43
20150831,100.40,107.31,107.47,111.63,112.43,113.27
20150901,107.31,107.47,111.63,112.43,113.27,109.62
20150902,107.47,111.63,112.43,113.27,109.62,110.74
20150903,111.63,112.43,113.27,109.62,110.74,111.41
20150904,112.43,113.27,109.62,110.74,111.41,109.48
20150908,113.27,109.62,110.74,111.41,109.48,111.44
20150909,109.62,110.74,111.41,109.48,111.44,111.89
20150910,110.74,111.41,109.48,111.44,111.89,111.59
20150911,111.41,109.48,111.44,111.89,111.59,112.98
20150914,109.48,111.44,111.89,111.59,112.98,115.88
20150915,111.44,111.89,111.59,112.98,115.88,115.47
20150916,111.89,111.59,112.98,115.88,115.47,115.99
20150917,111.59,112.98,115.88,115.47,115.99,115.10
20150918,112.98,115.88,115.47,115.99,115.10,113.09
20150921,115.88,115.47,115.99,115.10,113.09,114.52
20150922,115.47,115.99,115.10,113.09,114.52,113.35
20150923,115.99,115.10,113.09,114.52,113.35,114.01
20150924,115.10,113.09,114.52,113.35,114.01,113.94
20150925,113.09,114.52,113.35,114.01,113.94,115.35
20150928,114.52,113.35,114.01,113.94,115.35,113.50
20150929,113.35,114.01,113.94,115.35,113.50,110.69
20150930,114.01,113.94,115.35,113.50,110.69,110.14
20151001,113.94,115.35,113.50,110.69,110.14,108.47
20151002,115.35,113.50,110.69,110.14,108.47,109.28
20151005,113.50,110.69,110.14,108.47,109.28,110.22
20151006,110.69,110.14,108.47,109.28,110.22,110.75
20151007,110.14,108.47,109.28,110.22,110.75,110.59
20151008,108.47,109.28,110.22,110.75,110.59,109.20
20151009,109.28,110.22,110.75,110.59,109.20,110.88
20151012,110.22,110.75,110.59,109.20,110.88,112.09
20151013,110.75,110.59,109.20,110.88,112.09,111.56
20151014,110.59,109.20,110.88,112.09,111.56,110.54
20151015,109.20,110.88,112.09,111.56,110.54,111.29
20151016,110.88,112.09,111.56,110.54,111.29,111.27
20151019,112.09,111.56,110.54,111.29,111.27,110.93
20151020,111.56,110.54,111.29,111.27,110.93,112.50
20151021,110.54,111.29,111.27,110.93,112.50,114.64
20151022,111.29,111.27,110.93,112.50,114.64,114.80
20151023,111.27,110.93,112.50,114.64,114.80,117.78
20151026,110.93,112.50,114.64,114.80,117.78,116.53
20151027,112.50,114.64,114.80,117.78,116.53,115.27
20151028,114.64,114.80,117.78,116.53,115.27,117.68
20151029,114.80,117.78,116.53,115.27,117.68,119.48
20151030,117.78,116.53,115.27,117.68,119.48,120.34
20151102,116.53,115.27,117.68,119.48,120.34,120.48
20151103,115.27,117.68,119.48,120.34,120.48,122.09
20151104,117.68,119.48,120.34,120.48,122.09,122.72
20151105,119.48,120.34,120.48,122.09,122.72,121.44
20151106,120.34,120.48,122.09,122.72,121.44,121.22
20151109,120.48,122.09,122.72,121.44,121.22,120.93
20151110,122.09,122.72,121.44,121.22,120.93,117.07
20151111,122.72,121.44,121.22,120.93,117.07,116.31
20151112,121.44,121.22,120.93,117.07,116.31,116.23
20151113,121.22,120.93,117.07,116.31,116.23,113.92
20151116,120.93,117.07,116.31,116.23,113.92,112.62
20151117,117.07,116.31,116.23,113.92,112.62,114.19
20151118,116.31,116.23,113.92,112.62,114.19,116.50
20151119,116.23,113.92,112.62,114.19,116.50,118.25
20151120,113.92,112.62,114.19,116.50,118.25,119.38
20151123,112.62,114.19,116.50,118.25,119.38,118.53
20151124,114.19,116.50,118.25,119.38,118.53,118.23
20151125,116.50,118.25,119.38,118.53,118.23,118.58
20151127,118.25,119.38,118.53,118.23,118.58,118.00
20151130,119.38,118.53,118.23,118.58,118.00,118.58
20151201,118.53,118.23,118.58,118.00,118.58,117.84
20151202,118.23,118.58,118.00,118.58,117.84,117.09
20151203,118.58,118.00,118.58,117.84,117.09,115.50
20151204,118.00,118.58,117.84,117.09,115.50,117.18
20151207,118.58,117.84,117.09,115.50,117.18,118.84
20151208,117.84,117.09,115.50,117.18,118.84,117.73
20151209,117.09,115.50,117.18,118.84,117.73,116.38
20151210,115.50,117.18,118.84,117.73,116.38,116.22
20151211,117.18,118.84,117.73,116.38,116.22,114.12
20151214,118.84,117.73,116.38,116.22,114.12,111.24
20151215,117.73,116.38,116.22,114.12,111.24,111.57
20151216,116.38,116.22,114.12,111.24,111.57,110.39
20151217,116.22,114.12,111.24,111.57,110.39,110.62
20151218,114.12,111.24,111.57,110.39,110.62,107.66
20151221,111.24,111.57,110.39,110.62,107.66,106.47
20151222,111.57,110.39,110.62,107.66,106.47,107.09
20151223,110.39,110.62,107.66,106.47,107.09,108.03
20151224,110.62,107.66,106.47,107.09,108.03,108.47
20151228,107.66,106.47,107.09,108.03,108.47,106.94
20151229,106.47,107.09,108.03,108.47,106.94,108.15
20151230,107.09,108.03,108.47,106.94,108.15,107.94
20151231,108.03,108.47,106.94,108.15,107.94,105.92
20160104,108.47,106.94,108.15,107.94,105.92,103.68
20160105,106.94,108.15,107.94,105.92,103.68,104.13
20160106,108.15,107.94,105.92,103.68,104.13,101.12
20160107,107.94,105.92,103.68,104.13,101.12,98.28
20160108,105.92,103.68,104.13,101.12,98.28,97.94
20160111,103.68,104.13,101.12,98.28,97.94,98.20
20160112,104.13,101.12,98.28,97.94,98.20,99.76
20160113,101.12,98.28,97.94,98.20,99.76,99.25
20160114,98.28,97.94,98.20,99.76,99.25,98.11
20160115,97.94,98.20,99.76,99.25,98.11,96.53
20160119,98.20,99.76,99.25,98.11,96.53,97.08
20160120,99.76,99.25,98.11,96.53,97.08,95.80
20160121,99.25,98.11,96.53,97.08,95.80,96.41
20160122,98.11,96.53,97.08,95.80,96.41,99.91
20160125,96.53,97.08,95.80,96.41,99.91,100.37
20160126,97.08,95.80,96.41,99.91,100.37,99.47
20160127,95.80,96.41,99.91,100.37,99.47,94.98
20160128,96.41,99.91,100.37,99.47,94.98,93.45
20160129,99.91,100.37,99.47,94.98,93.45,95.84
20160201,100.37,99.47,94.98,93.45,95.84,96.06
20160202,99.47,94.98,93.45,95.84,96.06,95.16
20160203,94.98,93.45,95.84,96.06,95.16,95.46
20160204,93.45,95.84,96.06,95.16,95.46,96.26
20160205,95.84,96.06,95.16,95.46,96.26,95.31
20160208,96.06,95.16,95.46,96.26,95.31,94.37
20160209,95.16,95.46,96.26,95.31,94.37,94.94
20160210,95.46,96.26,95.31,94.37,94.94,95.22
20160211,96.26,95.31,94.37,94.94,95.22,93.66
20160212,95.31,94.37,94.94,95.22,93.66,93.75
20160216,94.37,94.94,95.22,93.66,93.75,95.73
20160217,94.94,95.22,93.66,93.75,95.73,97.18
20160218,95.22,93.66,93.75,95.73,97.18,97.49
20160219,93.66,93.75,95.73,97.18,97.49,96.28
20160222,93.75,95.73,97.18,97.49,96.28,96.41
20160223,95.73,97.18,97.49,96.28,96.41,95.53
20160224,97.18,97.49,96.28,96.41,95.53,94.85
20160225,97.49,96.28,96.41,95.53,94.85,96.00
20160226,96.28,96.41,95.53,94.85,96.00,97.30
20160229,96.41,95.53,94.85,96.00,97.30,97.44
20160301,95.53,94.85,96.00,97.30,97.44,99.09
20160302,94.85,96.00,97.30,97.44,99.09,100.27
20160303,96.00,97.30,97.44,99.09,100.27,101.08
20160304,97.30,97.44,99.09,100.27,101.08,102.56
20160307,97.44,99.09,100.27,101.08,102.56,101.89
20160308,99.09,100.27,101.08,102.56,101.89,101.08
20160309,100.27,101.08,102.56,101.89,101.08,100.92
20160310,101.08,102.56,101.89,101.08,100.92,101.19
20160311,102.56,101.89,101.08,100.92,101.19,101.89
20160314,101.89,101.08,100.92,101.19,101.89,102.34
20160315,101.08,100.92,101.19,101.89,102.34,104.52
20160316,100.92,101.19,101.89,102.34,104.52,105.45
20160317,101.19,101.89,102.34,104.52,105.45,105.72
20160318,101.89,102.34,104.52,105.45,105.72,105.84
20160321,102.34,104.52,105.45,105.72,105.84,106.40
20160322,104.52,105.45,105.72,105.84,106.40,106.25
20160323,105.45,105.72,105.84,106.40,106.25,106.48
20160324,105.72,105.84,106.40,106.25,106.48,105.57
20160328,105.84,106.40,106.25,106.48,105.57,105.62
20160329,106.40,106.25,106.48,105.57,105.62,106.34
20160330,106.25,106.48,105.57,105.62,106.34,109.51
20160331,106.48,105.57,105.62,106.34,109.51,109.39
20160401,105.57,105.62,106.34,109.51,109.39,109.10
20160404,105.62,106.34,109.51,109.39,109.10,111.23
20160405,106.34,109.51,109.39,109.10,111.23,110.08
20160406,109.51,109.39,109.10,111.23,110.08,110.09
20160407,109.39,109.10,111.23,110.08,110.09,109.27
20160408,109.10,111.23,110.08,110.09,109.27,108.97
20160411,111.23,110.08,110.09,109.27,108.97,109.72
20160412,110.08,110.09,109.27,108.97,109.72,109.58
20160413,110.09,109.27,108.97,109.72,109.58,111.57
20160414,109.27,108.97,109.72,109.58,111.57,111.86
20160415,108.97,109.72,109.58,111.57,111.86,111.02
20160418,109.72,109.58,111.57,111.86,111.02,107.94
20160419,109.58,111.57,111.86,111.02,107.94,107.12
20160420,111.57,111.86,111.02,107.94,107.12,107.08
20160421,111.86,111.02,107.94,107.12,107.08,106.22
20160422,111.02,107.94,107.12,107.08,106.22,105.55
20160425,107.94,107.12,107.08,106.22,105.55,105.08
20160426,107.12,107.08,106.22,105.55,105.08,104.60
20160427,107.08,106.22,105.55,105.08,104.60,97.19
20160428,106.22,105.55,105.08,104.60,97.19,96.06
20160429,105.55,105.08,104.60,97.19,96.06,93.62
20160502,105.08,104.60,97.19,96.06,93.62,93.24
20160503,104.60,97.19,96.06,93.62,93.24,94.71
20160504,97.19,96.06,93.62,93.24,94.71,94.86
20160505,96.06,93.62,93.24,94.71,94.86,93.38
20160506,93.62,93.24,94.71,94.86,93.38,92.65
20160509,93.24,94.71,94.86,93.38,92.65,93.18
20160510,94.71,94.86,93.38,92.65,93.18,92.84
20160511,94.86,93.38,92.65,93.18,92.84,93.01
20160512,93.38,92.65,93.18,92.84,93.01,91.12
20160513,92.65,93.18,92.84,93.01,91.12,90.84
20160516,93.18,92.84,93.01,91.12,90.84,93.02
20160517,92.84,93.01,91.12,90.84,93.02,93.86
20160518,93.01,91.12,90.84,93.02,93.86,94.55
20160519,91.12,90.84,93.02,93.86,94.55,94.10
20160520,90.84,93.02,93.86,94.55,94.10,94.97
20160523,93.02,93.86,94.55,94.10,94.97,96.43
20160524,93.86,94.55,94.10,94.97,96.43,97.47
20160525,94.55,94.10,94.97,96.43,97.47,98.92
20160526,94.10,94.97,96.43,97.47,98.92,99.69
20160527,94.97,96.43,97.47,98.92,99.69,99.86
20160531,96.43,97.47,98.92,99.69,99.86,99.61
20160601,97.47,98.92,99.69,99.86,99.61,98.94
20160602,98.92,99.69,99.86,99.61,98.94,97.23
20160603,99.69,99.86,99.61,98.94,97.23,97.86
20160606,99.86,99.61,98.94,97.23,97.86,99.72
20160607,99.61,98.94,97.23,97.86,99.72,99.41
20160608,98.94,97.23,97.86,99.72,99.41,99.12
